Sentence_ID	Label	Sentence	Semantic_Info
848b3c85194745b5acb148c241a23e23-9	陈述句	都可以	后置摄像头像素:【0,2147483647】
848b3c85194745b5acb148c241a23e23-11	陈述句	苹果	主屏尺寸:【3.2,4.8】
848b3c85194745b5acb148c241a23e23-13	陈述句	三星	品牌:【三星】
848b3c85194745b5acb148c241a23e23-15	陈述句	华为	品牌:【华为】
848b3c85194745b5acb148c241a23e23-17	陈述句	3000元左右吧	价格:【2400,3600】
848b3c85194745b5acb148c241a23e23-19	是非问	请问这款手机支持WiFi热点吗？	WIFI热点:【支持】
86a418adf7bb4365894df5827497a4da-1	正反问	你这里有没有小米手机	品牌:【小米】
86a418adf7bb4365894df5827497a4da-3	正反问	有没有摄像头像素比较高的型号	后置摄像头像素:【495,2147483647】;型号:
86a418adf7bb4365894df5827497a4da-5	正反问	有没有摄像头像素比较大的	后置摄像头像素:【495,2147483647】;
86a418adf7bb4365894df5827497a4da-7	陈述句	2000左右的	价格:【1600,2400】
86a418adf7bb4365894df5827497a4da-9	特指问	前置摄像头像素怎么样	前置摄像头像素:
878be44066e642218e59cca73988861c-1	陈述句	我要买便宜一点的手机	价格:【0,2000】
878be44066e642218e59cca73988861c-3	陈述句	联想	品牌:【联想】
878be44066e642218e59cca73988861c-5	陈述句	4寸左右	主屏尺寸:【3.2,4.8】
878be44066e642218e59cca73988861c-7	陈述句	500万以上	后置摄像头像素:【500,2147483647】
878be44066e642218e59cca73988861c-9	特指问	它的价格是多少	价格:
878be44066e642218e59cca73988861c-11	特指问	像素呢	后置摄像头像素:
878be44066e642218e59cca73988861c-13	特指问	屏幕大小呢	主屏尺寸: 
8a0b78c0e58440ed88495b188a6e1b33-3	特指问	嗯，有什么自拍神器推荐吗？	产品特点：自拍
8a0b78c0e58440ed88495b188a6e1b33-5	特指问	有什么前置镜头像素高的相机吗？	前置摄像头像素:【495,2147483647】
8a0b78c0e58440ed88495b188a6e1b33-7	陈述句	三星	品牌:【三星】
8a0b78c0e58440ed88495b188a6e1b33-9	陈述句	2000	价格:【1900,2100】
8a0b78c0e58440ed88495b188a6e1b33-13	是非问	有自带美颜功能的吗？	拍摄特色：美颜
8cad4551380b488d9405cce791acd039-1	陈述句	我要一款4000元以上的手机	价格:【4000,2147483647】
8cad4551380b488d9405cce791acd039-3	陈述句	中兴	品牌:【中兴】
8cad4551380b488d9405cce791acd039-5	陈述句	HTC吧	品牌:【HTC】
8cad4551380b488d9405cce791acd039-7	特指问	它的价格是多少	价格
8cad4551380b488d9405cce791acd039-9	正反问	有没有一些更贵的手机	价格:【4399,2147483647】
8cad4551380b488d9405cce791acd039-11	特指问	这款手机型号是多少？	型号:
8cad4551380b488d9405cce791acd039-13	陈述句	我一定要4000元以上的手机	价格:【4000,2147483647】
8cad4551380b488d9405cce791acd039-15	陈述句	没有一款比HTCM9w价格更贵的手机	价格: 【>price(HTCM9w)】
8e6b8f7899364d319cd1259589e8862e-3	正反问	你这里有没有苹果手机卖	品牌:【苹果】
8e6b8f7899364d319cd1259589e8862e-5	陈述句	我想要iphone6	品牌:【苹果】;型号:【iphone】【6】
8e6b8f7899364d319cd1259589e8862e-7	陈述句	型号	型号:【6】
8e6b8f7899364d319cd1259589e8862e-11	陈述句	我想要的是苹果牌子的手机	品牌:【苹果】
8e6b8f7899364d319cd1259589e8862e-13	陈述句	5寸左右	主屏尺寸:【4,6】
8e6b8f7899364d319cd1259589e8862e-15	陈述句	500万以上	后置摄像头像素:【500,2147483647】
8e9fe03ae8cd47b2b5a555191f0a6739-1	正反问	有没有4000以上的手机	价格： 【> 4000】
8e9fe03ae8cd47b2b5a555191f0a6739-5	陈述句	价格	价格:
8e9fe03ae8cd47b2b5a555191f0a6739-7	陈述句	没要求	品牌：随便
8e9fe03ae8cd47b2b5a555191f0a6739-9	正反问	有没有价格4000以上的手机？	价格:【4000,2147483647】
8e9fe03ae8cd47b2b5a555191f0a6739-11	陈述句	三星	品牌:【三星】
8e9fe03ae8cd47b2b5a555191f0a6739-13	陈述句	随便吧	屏幕尺寸：随便
8e9fe03ae8cd47b2b5a555191f0a6739-15	陈述句	越高越好咯	后置摄像头像素:【495,2147483647】
921f5db7304646e28c08a1f4695c3823-3	特指问	有什么三星的手机推荐吗	品牌:【三星】
921f5db7304646e28c08a1f4695c3823-5	是非问	价格有在2000左右的吗	价格:【1600,2400】
921f5db7304646e28c08a1f4695c3823-7	特指问	是哪一款呢	候选手机:【推荐】
921f5db7304646e28c08a1f4695c3823-9	是非问	三星2000块的手机有吗	品牌:【三星】;价格:【1900,2100】
921f5db7304646e28c08a1f4695c3823-11	陈述句	4寸	主屏尺寸: 4
921f5db7304646e28c08a1f4695c3823-13	陈述句	5.5寸吧	主屏尺寸:5.5
921f5db7304646e28c08a1f4695c3823-15	特指问	CPU核数是多少的	CPU核数:
921f5db7304646e28c08a1f4695c3823-17	特指问	刚刚说的那台手机CPU核数是多少呢	CPU核数:
9342378098b34c59b3a2d47765fabf9d-1	陈述句	我想买小米手机	品牌:【小米】
9342378098b34c59b3a2d47765fabf9d-3	陈述句	贵的	价格:【2000,2147483647】
9342378098b34c59b3a2d47765fabf9d-5	特指问	多少钱	价格:
9342378098b34c59b3a2d47765fabf9d-7	特指问	有什么优点	优点:
9342378098b34c59b3a2d47765fabf9d-9	特指问	多少寸	主屏尺寸:
9342378098b34c59b3a2d47765fabf9d-11	特指问	什么CPU类型	CPU频率: ;CPU型号:
9342378098b34c59b3a2d47765fabf9d-13	陈述句	型号	CPU型号
9342378098b34c59b3a2d47765fabf9d-15	陈述句	频率	CPU频率
9342378098b34c59b3a2d47765fabf9d-17	特指问	什么重量	手机重量:
9342378098b34c59b3a2d47765fabf9d-19	特指问	多重	手机重量:
9342378098b34c59b3a2d47765fabf9d-21	特指问	销量怎么样	销售量:
9342378098b34c59b3a2d47765fabf9d-23	是非问	比诺基亚好吗	品牌:【诺基亚】
9389684379a54a1a9e4a1d6488d71bf7-1	特指问	你觉得小辣椒LA3手机怎样	品牌:【小辣椒】;型号:【LA3】;优点:;缺点:
9389684379a54a1a9e4a1d6488d71bf7-3	是非问	这款手机受欢迎吗？	人气:【高】
9389684379a54a1a9e4a1d6488d71bf7-5	正反问	会不会畅销？	人气:【高】
9389684379a54a1a9e4a1d6488d71bf7-7	是非问	买这款手机的人多吗？	人气:【高】
9389684379a54a1a9e4a1d6488d71bf7-9	特指问	这款手机是什么操作系统的？	操作系统:
9389684379a54a1a9e4a1d6488d71bf7-11	是非问	用户体验好吗？》	优点:;缺点:
9389684379a54a1a9e4a1d6488d71bf7-13	特指问	这款手机多少钱	价格:
9389684379a54a1a9e4a1d6488d71bf7-15	特指问	理论通话时间是多长	理论通话时间
9389684379a54a1a9e4a1d6488d71bf7-17	特指问	小辣椒LA3的理论通话时间是多长	品牌:【小辣椒】;型号:【LA3】;理论通话时间:【401,2147483647】
942d69ffe8284a62945e4ddce08cf79c-1	陈述句	我要小米手机	品牌:【小米】
942d69ffe8284a62945e4ddce08cf79c-3	陈述句	价格方面没有要求	价格：随便
942d69ffe8284a62945e4ddce08cf79c-5	陈述句	5.0寸	主屏尺寸:【4.75,5.25】
942d69ffe8284a62945e4ddce08cf79c-7	陈述句	800万像素以上	后置摄像头像素:【800,2147483647】
942d69ffe8284a62945e4ddce08cf79c-11	特指问	这款手机ROM容量是多少	ROM容量:
942d69ffe8284a62945e4ddce08cf79c-13	特指问	它的ROM容量是多少？	ROM容量:
942d69ffe8284a62945e4ddce08cf79c-17	是非问	这款手机有GPS导航吗	GPS导航:
942d69ffe8284a62945e4ddce08cf79c-19	是非问	它有GPS吗？	GPS导航:
948d4f96966c4b5c9c25f99c79e89802-1	陈述句	华为	品牌:【华为】
948d4f96966c4b5c9c25f99c79e89802-3	陈述句	2000以上	价格:【2000,2147483647】
948d4f96966c4b5c9c25f99c79e89802-5	陈述句	4寸以下	主屏尺寸:【0,4】
948d4f96966c4b5c9c25f99c79e89802-7	陈述句	5寸以上吧	主屏尺寸:【5,2147483647】
948d4f96966c4b5c9c25f99c79e89802-9	陈述句	1000万以上	后置摄像头像素:【1000,2147483647】
948d4f96966c4b5c9c25f99c79e89802-11	正反问	有没有红色的	颜色:【红】
948d4f96966c4b5c9c25f99c79e89802-13	正反问	白色的呢	颜色:【白】
948d4f96966c4b5c9c25f99c79e89802-15	特指问	那这款手机有哪些颜色	颜色:
9509331ab5c2460395ce961c270a3567-1	正反问	有没有像素好一点的手机	后置摄像头像素：【200,2147483647】
9509331ab5c2460395ce961c270a3567-3	陈述句	品牌都可以，像素高一点就行	品牌：随便；后置摄像头像素：【200,2147483647】
9509331ab5c2460395ce961c270a3567-5	陈述句	想要买一部像素1300万以上的手机	后置摄像头像素:【1300,2147483647】
9509331ab5c2460395ce961c270a3567-7	陈述句	三星	品牌:【三星】
9509331ab5c2460395ce961c270a3567-9	陈述句	5000以下	价格:【0,5000】
9509331ab5c2460395ce961c270a3567-11	陈述句	4寸以上	主屏尺寸:【4,2147483647】
9509331ab5c2460395ce961c270a3567-13	特指问	这款手机ROM容量多大	ROM容量:
9509331ab5c2460395ce961c270a3567-15	特指问	RAM容量呢	RAM容量:
953dc805eeaf4703ba2ffb2dc627d5f0-1	特指问	最近，有那些比较热卖的的手机？	上市日期:【2015】;平均月销量:【高】
953dc805eeaf4703ba2ffb2dc627d5f0-3	陈述句	没有要求	品牌：随便
953dc805eeaf4703ba2ffb2dc627d5f0-5	陈述句	价格4000以下	价格:【0,4000】
953dc805eeaf4703ba2ffb2dc627d5f0-7	陈述句	没要求	品牌：随便
953dc805eeaf4703ba2ffb2dc627d5f0-9	陈述句	那么苹果吧	品牌:【苹果】
953dc805eeaf4703ba2ffb2dc627d5f0-11	陈述句	中兴吧	品牌:【中兴】
953dc805eeaf4703ba2ffb2dc627d5f0-13	陈述句	无所谓	主屏尺寸：随便
953dc805eeaf4703ba2ffb2dc627d5f0-15	陈述句	待机时间要达到一天以上	理论待机时间: 一天以上
953dc805eeaf4703ba2ffb2dc627d5f0-17	陈述句	4.5寸以上	主屏尺寸:【4.5,2147483647】
953dc805eeaf4703ba2ffb2dc627d5f0-19	陈述句	800以上	主屏尺寸:【800,2147483647】
953dc805eeaf4703ba2ffb2dc627d5f0-21	陈述句	5.5寸	主屏尺寸:【5.225,5.775】
953dc805eeaf4703ba2ffb2dc627d5f0-23	特指问	它的待机时间多长？	待机时间
953dc805eeaf4703ba2ffb2dc627d5f0-25	特指问	它的续航能力如何	电池续航:
953dc805eeaf4703ba2ffb2dc627d5f0-27	特指问	那么有什么优惠呢	优惠:
953dc805eeaf4703ba2ffb2dc627d5f0-29	正反问	有没有什么优惠	优惠:
953dc805eeaf4703ba2ffb2dc627d5f0-31	陈述句	那么换一款吧	候选手机：其他
953dc805eeaf4703ba2ffb2dc627d5f0-33	陈述句	看一下小辣椒吧	品牌：小辣椒
953dc805eeaf4703ba2ffb2dc627d5f0-35	特指问	这款手机的价格是多少？	价格:
953dc805eeaf4703ba2ffb2dc627d5f0-37	特指问	它的性能如何	性能得分:
9688a7b3cb9c45fdaf7dd98fb73ca684-1	正反问	有没有三星手机	品牌:【三星】
9688a7b3cb9c45fdaf7dd98fb73ca684-3	陈述句	价钱不是问题，CPU核数哟4核以上的	价格:【随便】 ;CPU核数:【>4】
9688a7b3cb9c45fdaf7dd98fb73ca684-5	是非问	4.3的有吗	屏幕尺寸: 4.3
9688a7b3cb9c45fdaf7dd98fb73ca684-7	陈述句	那就4寸的	主屏尺寸:【3.8,4.2】
9688a7b3cb9c45fdaf7dd98fb73ca684-9	特指问	这款手机的电池容量多大	电池容量:
97354bd65a604cf5b8cf45f53bae607f-1	正反问	有没有一台手机，便宜又实惠	价格:【0,2000】
97354bd65a604cf5b8cf45f53bae607f-3	陈述句	诺基亚	品牌:【诺基亚】
97354bd65a604cf5b8cf45f53bae607f-5	陈述句	2	主屏尺寸:【2】
97354bd65a604cf5b8cf45f53bae607f-7	是非问	能介绍一下配置吗？	手机部件
97354bd65a604cf5b8cf45f53bae607f-9	陈述句	5	屏幕尺寸: 5.0
97354bd65a604cf5b8cf45f53bae607f-13	陈述句	拍照清晰	手机特色：拍照清晰
97354bd65a604cf5b8cf45f53bae607f-15	特指问	屏幕分辨率多少？	主屏分辨率:
97354bd65a604cf5b8cf45f53bae607f-17	陈述句	5	屏幕尺寸: 5.0
9d0e0b15a53a4c8c810c6009226a05b6-1	陈述句	小米手机	品牌:【小米】
9d0e0b15a53a4c8c810c6009226a05b6-3	陈述句	3000元左右的	价格:【2400,3600】
9d0e0b15a53a4c8c810c6009226a05b6-5	特指问	这部手机的主频是多少呢	CPU频率:
9d0e0b15a53a4c8c810c6009226a05b6-7	是非问	支持重力感应吗？	感应器类型:【重力】
9d0e0b15a53a4c8c810c6009226a05b6-9	是非问	能问一下这部手机的最大支持扩展容量是多少	最大拓展内存
9d0e0b15a53a4c8c810c6009226a05b6-11	陈述句	后置摄像头像素	后置摄像头像素
9e6cc8186c7349b1830cdfa39909a9af-3	陈述句	三星的吧	品牌:【三星】
9e6cc8186c7349b1830cdfa39909a9af-5	陈述句	4000元以上的	价格:【4000,2147483647】
9e6cc8186c7349b1830cdfa39909a9af-7	陈述句	5寸	主屏尺寸:【4.75,5.25】
9e6cc8186c7349b1830cdfa39909a9af-11	陈述句	就刚才三星那一部吧	品牌:【三星】
9eae7a8536394d359ba8f22704145b6b-1	陈述句	我要玩游戏的手机	产品特点：【手游】
9eae7a8536394d359ba8f22704145b6b-3	陈述句	三星	品牌:【三星】
9eae7a8536394d359ba8f22704145b6b-5	陈述句	贵一点	价格:【2000,2147483647】
9eae7a8536394d359ba8f22704145b6b-7	陈述句	大一点	主屏尺寸:【5,2147483647】
9eae7a8536394d359ba8f22704145b6b-9	陈述句	都可以	后置摄像头像素:随便
9eae7a8536394d359ba8f22704145b6b-11	特指问	多少钱	价格:
9eae7a8536394d359ba8f22704145b6b-13	是非问	可以顺畅的玩游戏吗	产品特点：【手游】
9ef9463e57dd4e9699115166ef20d125-1	陈述句	小辣椒LA3	品牌:【小辣椒】;型号:【LA3】
9ef9463e57dd4e9699115166ef20d125-3	特指问	多少钱	价格:
9ef9463e57dd4e9699115166ef20d125-5	陈述句	后置摄像头	后置摄像头像素:
9ef9463e57dd4e9699115166ef20d125-7	陈述句	前置呢	前置摄像头像素:
9ef9463e57dd4e9699115166ef20d125-9	陈述句	内存	RAM容量:
9ef9463e57dd4e9699115166ef20d125-13	陈述句	三星	品牌:【三星】
9ef9463e57dd4e9699115166ef20d125-15	陈述句	3000	价格:【2850,3150】
9ef9463e57dd4e9699115166ef20d125-17	陈述句	5寸	主屏尺寸:【4.75,5.25】
9f2263fb55ec4d919ecd708234a16eb8-3	陈述句	三星	品牌:【三星】
9f2263fb55ec4d919ecd708234a16eb8-5	陈述句	2000以下	价格:【0,2000】
9f2263fb55ec4d919ecd708234a16eb8-7	陈述句	4.5寸以下	主屏尺寸:【0,4.5】
9f2263fb55ec4d919ecd708234a16eb8-9	陈述句	800万左右吧	后置摄像头像素:【640,960】
9f2263fb55ec4d919ecd708234a16eb8-11	特指问	它的前置摄像头像素是多少	后置摄像头像素:
9f2263fb55ec4d919ecd708234a16eb8-13	陈述句	我要适合自拍的手机	拍摄特色：自拍
9f2263fb55ec4d919ecd708234a16eb8-17	陈述句	前置摄像头像素高的	前置摄像头像素:【495,2147483647】
9f2263fb55ec4d919ecd708234a16eb8-19	是非问	你能介绍一下他的像素吗	前置摄像头像素:
a3cdd01eb13a4e569b7843e90d37bcb6-1	陈述句	小辣椒LA3	品牌:【小辣椒】;型号:【LA3】
a3cdd01eb13a4e569b7843e90d37bcb6-5	特指问	什么操作系统的	操作系统:
a3cdd01eb13a4e569b7843e90d37bcb6-7	正反问	有没有白色的	颜色:【白】
a3cdd01eb13a4e569b7843e90d37bcb6-9	特指问	那有哪些颜色	颜色:
a3cdd01eb13a4e569b7843e90d37bcb6-11	特指问	内存多大	RAM容量:
a60fdee2b51d45c48e7d342462b8b4f3-1	正反问	你这里有没有小辣椒的手机卖呀	品牌:【小辣椒】
a60fdee2b51d45c48e7d342462b8b4f3-3	特指问	我想知道有什么型号的	型号:
a60fdee2b51d45c48e7d342462b8b4f3-5	特指问	LA3的怎么样	型号:【LA3】
a60fdee2b51d45c48e7d342462b8b4f3-7	特指问	LA3的屏幕多大呢	型号:【LA3】;主屏尺寸:
a60fdee2b51d45c48e7d342462b8b4f3-9	特指问	前置摄像头像素呢	前置摄像头像素: 
a60fdee2b51d45c48e7d342462b8b4f3-11	特指问	后置摄像头呢	后置摄像头像素: 
a60fdee2b51d45c48e7d342462b8b4f3-13	特指问	这部多少钱	价格:
a60fdee2b51d45c48e7d342462b8b4f3-15	陈述句	1500元	价格:【1425,1575】
a60fdee2b51d45c48e7d342462b8b4f3-17	陈述句	那1200元呢	价格:【1140,1260】
a60fdee2b51d45c48e7d342462b8b4f3-19	陈述句	1140元呢	价格:【1083,1197】
a60fdee2b51d45c48e7d342462b8b4f3-21	陈述句	400元呢	价格:【380,420】
a60fdee2b51d45c48e7d342462b8b4f3-23	特指问	这部屏幕多大	主屏尺寸:
a60fdee2b51d45c48e7d342462b8b4f3-25	特指问	摄像头像素呢	后置摄像头像素:
a60fdee2b51d45c48e7d342462b8b4f3-27	是非问	是安卓系统的吗	操作系统:【安卓】
a60fdee2b51d45c48e7d342462b8b4f3-29	特指问	那么是什么操作系统的	操作系统:
a6aa9b5ee2e647b0b9c701545fee50be-3	陈述句	这个没什么要求	品牌：随便
a6aa9b5ee2e647b0b9c701545fee50be-5	陈述句	三星吧	品牌:【三星】
a6aa9b5ee2e647b0b9c701545fee50be-7	陈述句	1500以下的	价格:【0,1500】
a6aa9b5ee2e647b0b9c701545fee50be-9	陈述句	5寸以上的	主屏尺寸:【5,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-11	陈述句	500万以上	后置摄像头像素:【500,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-13	正反问	有没有其他的推荐	候选手机:【其他】
a6aa9b5ee2e647b0b9c701545fee50be-15	正反问	有没有其他符合要求的手机	候选手机:【其他】
a6aa9b5ee2e647b0b9c701545fee50be-17	陈述句	800万以下的	后置摄像头像素:【0,800】
a6aa9b5ee2e647b0b9c701545fee50be-19	特指问	它的具体价格是多少	价格:
a6aa9b5ee2e647b0b9c701545fee50be-21	正反问	有没有贵一点的手机	价格:【699,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-23	特指问	1000万像素以上的手机有哪些	后置摄像头像素:【1000,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-25	特指问	这部手机销量如何	平均月销量:
a6aa9b5ee2e647b0b9c701545fee50be-27	是非问	能换个品牌吗	品牌：其他
a6aa9b5ee2e647b0b9c701545fee50be-29	正反问	华为行不行	品牌:【华为】
a6aa9b5ee2e647b0b9c701545fee50be-31	特指问	华为5寸以上的手机有哪些	品牌:【华为】;主屏尺寸:【5,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-33	特指问	价格多少	价格:
a6aa9b5ee2e647b0b9c701545fee50be-35	正反问	有没有1500元以下的	价格:【0,1500】
a6aa9b5ee2e647b0b9c701545fee50be-37	特指问	什么品牌	品牌:
a6aa9b5ee2e647b0b9c701545fee50be-41	陈述句	太贵了	价格:【 < 1999】
a6aa9b5ee2e647b0b9c701545fee50be-43	特指问	价格多少	价格:
a6aa9b5ee2e647b0b9c701545fee50be-45	正反问	便宜点的有没有	价格:【0,2299】
a6aa9b5ee2e647b0b9c701545fee50be-47	特指问	联想5寸以上的手机有哪些	品牌:【联想】;主屏尺寸:【5,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-49	特指问	多少钱	价格:
a6aa9b5ee2e647b0b9c701545fee50be-51	特指问	像素多少	后置摄像头像素:
a85f30b98bd04df3ae387f99b7e9690d-1	正反问	有没有屏幕大而且比较便宜的手机	主屏尺寸:【5,2147483647】;价格:【0,2000】
a85f30b98bd04df3ae387f99b7e9690d-3	正反问	有没有屏幕比较大的手机	主屏尺寸:【5,2147483647】
a85f30b98bd04df3ae387f99b7e9690d-5	陈述句	这个随便	品牌：随便
a85f30b98bd04df3ae387f99b7e9690d-7	陈述句	小米的	品牌:【小米】
a85f30b98bd04df3ae387f99b7e9690d-9	陈述句	200万以上	后置摄像头像素:【200,2147483647】
a85f30b98bd04df3ae387f99b7e9690d-11	特指问	多少钱	价格:
a85f30b98bd04df3ae387f99b7e9690d-13	特指问	有什么颜色的吗	颜色:
a85f30b98bd04df3ae387f99b7e9690d-15	正反问	有没有黑色的	颜色:【黑】
a8ffde2d01674cba9763e4ff5de13d3b-1	是非问	小米手机有吗	品牌:【小米】
a8ffde2d01674cba9763e4ff5de13d3b-3	特指问	小米手机屏幕最大是多少	品牌:【小米】;主屏尺寸:【最大】
a8ffde2d01674cba9763e4ff5de13d3b-5	特指问	这款型号是什么	型号:
a8ffde2d01674cba9763e4ff5de13d3b-7	是非问	有小米4吗	主屏尺寸:【小】【3.8,4.2】
a8ffde2d01674cba9763e4ff5de13d3b-9	陈述句	5.7寸的吧	主屏尺寸:【5.415,5.985】
a8ffde2d01674cba9763e4ff5de13d3b-13	陈述句	小米	品牌:【小米】
a8ffde2d01674cba9763e4ff5de13d3b-17	陈述句	5寸屏幕的	主屏尺寸:【4.75,5.25】
a8ffde2d01674cba9763e4ff5de13d3b-19	陈述句	5000以下	主屏尺寸:【0,5000】
a8ffde2d01674cba9763e4ff5de13d3b-21	陈述句	5000以下	价格:【0,5000】
a8ffde2d01674cba9763e4ff5de13d3b-23	陈述句	800万以上	后置摄像头像素:【800,2147483647】
a8ffde2d01674cba9763e4ff5de13d3b-25	特指问	这款电池多大	电池大小:
a8ffde2d01674cba9763e4ff5de13d3b-27	特指问	质保呢	保修时间:
ad763ccf56b249ac81081f655c99cef4-1	正反问	有没有小辣椒手机	品牌:【小辣椒】
ad763ccf56b249ac81081f655c99cef4-3	特指问	有什么型号	型号:
ad763ccf56b249ac81081f655c99cef4-5	特指问	小辣椒la3怎么样	品牌:【小辣椒】;型号:【la3】
ad763ccf56b249ac81081f655c99cef4-7	特指问	多少钱	价格:
ad763ccf56b249ac81081f655c99cef4-9	陈述句	贵一点	价格: 1799
ad763ccf56b249ac81081f655c99cef4-11	陈述句	我想要la3	型号:【la3】
ad763ccf56b249ac81081f655c99cef4-13	特指问	多少钱	价格:
ae5ecffad8324e9c85eba569a07266bc-1	陈述句	我要买4000元以上的手机	价格:【4000,2147483647】
ae5ecffad8324e9c85eba569a07266bc-3	陈述句	三星	品牌:【三星】
ae5ecffad8324e9c85eba569a07266bc-5	陈述句	5	主屏尺寸: 5
ae5ecffad8324e9c85eba569a07266bc-9	特指问	什么型号的	型号:
ae5ecffad8324e9c85eba569a07266bc-11	选择问	要三星Galaxy S6 Edge	品牌:【三星】;型号:【Galaxy】【S6】【Edge】
ae5ecffad8324e9c85eba569a07266bc-13	陈述句	三星Galaxy S6 edge	品牌:【三星】;型号:【Galaxy】【S6】【edge】
ae5ecffad8324e9c85eba569a07266bc-15	陈述句	要三星	品牌:【三星】
ae5ecffad8324e9c85eba569a07266bc-17	陈述句	5	主屏尺寸:【4.75,5.25】
ae5ecffad8324e9c85eba569a07266bc-19	陈述句	颜色	颜色:
ae5ecffad8324e9c85eba569a07266bc-21	陈述句	我要星钻黑那款	颜色:【黑】
ae5ecffad8324e9c85eba569a07266bc-23	特指问	CPU频率多少	CPU频率:
b00aa6573ee24c4dba5b3879fd1fb1df-3	陈述句	小米	品牌:【小米】
b00aa6573ee24c4dba5b3879fd1fb1df-5	陈述句	1500以上	价格:【1500,2147483647】
b00aa6573ee24c4dba5b3879fd1fb1df-7	是非问	能介绍一下配置吗？	手机部件:
b00aa6573ee24c4dba5b3879fd1fb1df-9	特指问	像素多少	后置摄像头像素:
b00aa6573ee24c4dba5b3879fd1fb1df-13	特指问	那屏幕多大？	主屏尺寸:
b00aa6573ee24c4dba5b3879fd1fb1df-15	特指问	屏幕分辨率高吗？	主屏分辨率: 高
b12a58dee5ca4cc98f3a65ace2752e8f-1	陈述句	我要小米手机	品牌:【小米】
b12a58dee5ca4cc98f3a65ace2752e8f-3	陈述句	3000	价格:【2850,3150】
b12a58dee5ca4cc98f3a65ace2752e8f-5	陈述句	2786	价格:【2646.7,2925.3】
b12a58dee5ca4cc98f3a65ace2752e8f-7	陈述句	颜色	颜色:
b12a58dee5ca4cc98f3a65ace2752e8f-9	陈述句	内存	RAM容量:
b12a58dee5ca4cc98f3a65ace2752e8f-11	陈述句	屏幕尺寸	主屏尺寸:
b12a58dee5ca4cc98f3a65ace2752e8f-13	陈述句	蓝牙传输	蓝牙传输:
b12a58dee5ca4cc98f3a65ace2752e8f-15	陈述句	GPS导航	GPS导航:
b12a58dee5ca4cc98f3a65ace2752e8f-17	陈述句	电池类型	电池类型:
b12a58dee5ca4cc98f3a65ace2752e8f-19	陈述句	质保时间	保修时间:
b12a58dee5ca4cc98f3a65ace2752e8f-21	陈述句	赠品	赠品:
b13ab7995108492c996ee97f4c98e400-1	陈述句	我想买一部三星手机	品牌:【三星】
b13ab7995108492c996ee97f4c98e400-3	正反问	你这里有没有N9106W型号的	型号:【N9106W】
b13ab7995108492c996ee97f4c98e400-5	特指问	多少钱	价格:
b13ab7995108492c996ee97f4c98e400-7	陈述句	5000元左右	价格:【4000,6000】
b13ab7995108492c996ee97f4c98e400-9	陈述句	大概5寸就行	主屏尺寸:【4,6】
b13ab7995108492c996ee97f4c98e400-11	陈述句	至少800万吧	后置摄像头像素:【800,2147483647】
b13ab7995108492c996ee97f4c98e400-13	特指问	这部多少钱	价格:
b246615de3844bd5ba722840548d44df-3	陈述句	三星	品牌:【三星】
b246615de3844bd5ba722840548d44df-5	陈述句	2400左右	价格:【1920,2880】
b246615de3844bd5ba722840548d44df-7	陈述句	5寸	主屏尺寸:【4.75,5.25】
b246615de3844bd5ba722840548d44df-9	陈述句	1000万以上	后置摄像头像素:【1000,2147483647】
b246615de3844bd5ba722840548d44df-11	特指问	前置摄像头是多少	前置摄像头像素:
b246615de3844bd5ba722840548d44df-13	特指问	后置摄像头呢	后置摄像头像素:
b246615de3844bd5ba722840548d44df-15	特指问	屏幕多大	主屏尺寸:
b246615de3844bd5ba722840548d44df-17	特指问	多少钱	价格:
b2e2888fa13a46eaa837afdbaaecf1b4-1	陈述句	想要部便宜手机	价格:【0,2000】
b2e2888fa13a46eaa837afdbaaecf1b4-3	陈述句	金立吧	品牌:【金立】
b2e2888fa13a46eaa837afdbaaecf1b4-5	特指问	有什么优势？	优点:
b2e2888fa13a46eaa837afdbaaecf1b4-9	特指问	这款手机价格如何？	价格：
b2e2888fa13a46eaa837afdbaaecf1b4-11	陈述句	还是有点贵	价格:【2000,2147483647】
b2e2888fa13a46eaa837afdbaaecf1b4-15	特指问	价格多少	价格：
b2e2888fa13a46eaa837afdbaaecf1b4-17	陈述句	怎么越来越贵了	价格:【2000,2147483647】
b2e2888fa13a46eaa837afdbaaecf1b4-19	正反问	真的 能不能便宜点啊	价格:【0,2000】
b2e2888fa13a46eaa837afdbaaecf1b4-21	陈述句	便宜的	价格:【0,2000】
b2e2888fa13a46eaa837afdbaaecf1b4-23	特指问	这个多少钱？	价格：
b2e2888fa13a46eaa837afdbaaecf1b4-25	正反问	有没有1000以下的	价格:【0,1000】
b2e2888fa13a46eaa837afdbaaecf1b4-27	陈述句	再低一点的？	价格:【0,999】
b2e2888fa13a46eaa837afdbaaecf1b4-29	正反问	900一下的有没有	价格:【0,900】
b2e2888fa13a46eaa837afdbaaecf1b4-31	陈述句	800以下	价格:【0,800】
b2e2888fa13a46eaa837afdbaaecf1b4-33	陈述句	899啥别说了，	价格:【0,899】
