	Sentence_ID	Label	Sentence	Semantic_Info
556	641148b45e2e462c886e55654d909fcf-3	陈述句	我是说网络4G的	网络制式:【4G】
557	641148b45e2e462c886e55654d909fcf-5	陈述句	想买一部4G网络的手机	网络制式:【4G】
558	641148b45e2e462c886e55654d909fcf-7	正反问	有没有上网速度快一点的手机	网络制式: 【4G】
559	641148b45e2e462c886e55654d909fcf-9	是非问	4G网络的手机没有吗	网络制式:【4G】
560	641148b45e2e462c886e55654d909fcf-11	陈述句	网络制式	网络制式:【4G】
561	641148b45e2e462c886e55654d909fcf-13	特指问	那是多少	网络制式:【4G】
562	641148b45e2e462c886e55654d909fcf-15	特指问	哪款手机上网快一点	网络制式: 4G
563	641148b45e2e462c886e55654d909fcf-17	特指问	这款手机网络是多少G的	网络制式: 
564	641148b45e2e462c886e55654d909fcf-19	是非问	这款手机速度快吗	CPU频率:【1.2,2147483647】
565	6499613db9bd4eaaa6be8fc5a6083548-1	陈述句	我要买苹果手机	品牌:【苹果】
566	6499613db9bd4eaaa6be8fc5a6083548-3	陈述句	4000以下的	价格:【0,4000】
567	6499613db9bd4eaaa6be8fc5a6083548-5	陈述句	我想要黑色的	颜色:【黑】
568	6499613db9bd4eaaa6be8fc5a6083548-11	陈述句	都不是	品牌：其他 除苹果
569	6499613db9bd4eaaa6be8fc5a6083548-13	特指问	哪款？	当前手机:【哪款】
570	6499613db9bd4eaaa6be8fc5a6083548-15	陈述句	没有要求	主屏尺寸:【 随便】
571	6499613db9bd4eaaa6be8fc5a6083548-17	陈述句	4寸左右吧	主屏尺寸:【3.2,4.8】
572	6499613db9bd4eaaa6be8fc5a6083548-19	特指问	有哪些像素可以选择呢	后置摄像头像素:
573	657d5f1754e047b5bbe983c1b6143818-1	特指问	有什么价格比较低的手机呢？	价格:【0,2000】
574	657d5f1754e047b5bbe983c1b6143818-3	陈述句	诺基亚	品牌:【诺基亚】
575	657d5f1754e047b5bbe983c1b6143818-5	陈述句	4.0寸	主屏尺寸:【3.8,4.2】
576	657d5f1754e047b5bbe983c1b6143818-7	特指问	它的价格是多少？	价格:
577	657d5f1754e047b5bbe983c1b6143818-9	特指问	它的电池容量是多少呢？	电池容量:
578	657d5f1754e047b5bbe983c1b6143818-11	正反问	有没有更加便宜的手机呢？	价格:【0,2000】
579	657d5f1754e047b5bbe983c1b6143818-13	是非问	这款最便宜了吗？	价格:【379.05,418.95】
580	66c01ee6e2184b7db73b8cbeffb974d4-1	特指问	有什么高端手机介绍	手机部件:【高】
581	66c01ee6e2184b7db73b8cbeffb974d4-3	陈述句	人气	人气：高
582	66c01ee6e2184b7db73b8cbeffb974d4-5	陈述句	三星	品牌：三星
583	66c01ee6e2184b7db73b8cbeffb974d4-7	陈述句	三星	品牌:【三星】
584	66c01ee6e2184b7db73b8cbeffb974d4-9	陈述句	5000以下	价格:【0,5000】
585	66c01ee6e2184b7db73b8cbeffb974d4-11	陈述句	6	主屏尺寸:【5.7,6.3】
586	66c01ee6e2184b7db73b8cbeffb974d4-13	陈述句	随便	后置摄像头像素:【0,2147483647】
587	66c01ee6e2184b7db73b8cbeffb974d4-15	特指问	配置是怎样	手机部件:
588	66c01ee6e2184b7db73b8cbeffb974d4-17	陈述句	其他配置	手机部件:：【其他】
589	695beabacac542e3a261b4edbfc448fd-1	是非问	屏幕大的手机有吗	主屏尺寸:【5,2147483647】
590	695beabacac542e3a261b4edbfc448fd-5	陈述句	小米	品牌:【小米】
591	695beabacac542e3a261b4edbfc448fd-7	陈述句	2000左右	价格:【1600,2400】
592	695beabacac542e3a261b4edbfc448fd-9	陈述句	屏幕尺寸呢	主屏尺寸: 
593	7010a4036c9642cfb6f4a5e7ae9c9de0-1	特指问	你这里有什么牌子的手机卖	品牌:
594	7010a4036c9642cfb6f4a5e7ae9c9de0-3	是非问	有摄像头像素比较高的吗	后置摄像头像素:【495,2147483647】
595	7010a4036c9642cfb6f4a5e7ae9c9de0-5	是非问	还有更高的吗	后置摄像头像素:【>800万】
596	7010a4036c9642cfb6f4a5e7ae9c9de0-7	正反问	有没有像素比较高的手机	后置摄像头像素:【495,2147483647】
597	7010a4036c9642cfb6f4a5e7ae9c9de0-9	陈述句	5寸左右	主屏尺寸:【4,6】
598	7010a4036c9642cfb6f4a5e7ae9c9de0-11	特指问	多少钱	价格:
599	7010a4036c9642cfb6f4a5e7ae9c9de0-13	陈述句	有点贵了	价格:【0,3182】
600	7010a4036c9642cfb6f4a5e7ae9c9de0-15	特指问	这部多少钱	价格:
601	7010a4036c9642cfb6f4a5e7ae9c9de0-17	正反问	有没有便宜一点的	价格:【0,3128】
602	7010a4036c9642cfb6f4a5e7ae9c9de0-19	是非问	是三星的吗	品牌:【三星】
603	7010a4036c9642cfb6f4a5e7ae9c9de0-21	陈述句	安卓	操作系统:【安卓】
604	7010a4036c9642cfb6f4a5e7ae9c9de0-23	陈述句	Android	操作系统:【Android】
605	7010a4036c9642cfb6f4a5e7ae9c9de0-25	特指问	多少钱	价格:
606	7010a4036c9642cfb6f4a5e7ae9c9de0-27	特指问	屏幕呢	主屏尺寸:
607	7010a4036c9642cfb6f4a5e7ae9c9de0-29	特指问	摄像头像素多高	后置摄像头像素:
608	733f5cccd4284b659645b7c372898223-1	陈述句	我要买小米手机	品牌:【小米】
609	733f5cccd4284b659645b7c372898223-3	特指问	最贵的是多少钱？	价格:【2646.7,2925.3】
610	733f5cccd4284b659645b7c372898223-5	特指问	这款手机是多少钱？	价格:
611	733f5cccd4284b659645b7c372898223-7	特指问	它的CPU频率是多少？	CPU频率:
612	733f5cccd4284b659645b7c372898223-9	特指问	它的RAM容量是多少	RAM容量:
613	733f5cccd4284b659645b7c372898223-11	特指问	它的后置摄像头像素是多少？	后置摄像头像素
614	733f5cccd4284b659645b7c372898223-13	陈述句	前置摄像头	前置摄像头像素:
615	733f5cccd4284b659645b7c372898223-17	陈述句	我就要这款小米了	品牌:【小米】
616	73f1172413d34ebe92f3cd1a1083af23-1	特指问	有什么最新上市的手机推荐吗？	上市日期:【2015】
617	73f1172413d34ebe92f3cd1a1083af23-3	特指问	这款手机的销量怎样？	平均月销量:
618	73f1172413d34ebe92f3cd1a1083af23-5	特指问	多少钱	价格:
619	73f1172413d34ebe92f3cd1a1083af23-7	正反问	有没有价格更低一点的呢	价格:【0,399】
620	73f1172413d34ebe92f3cd1a1083af23-9	特指问	最贵的手机多少钱？	价格:【20710,22890】
621	73f1172413d34ebe92f3cd1a1083af23-11	特指问	型号是什么	型号:
622	73f1172413d34ebe92f3cd1a1083af23-13	特指问	多少钱	价格:
623	73f1172413d34ebe92f3cd1a1083af23-15	选择问	好贵啊	价格:【0,21800】
624	73f1172413d34ebe92f3cd1a1083af23-17	特指问	这款手机是什么型号？	型号:
625	73f1172413d34ebe92f3cd1a1083af23-19	是非问	支持WIFi吗？	WIFI热点:
626	73f1172413d34ebe92f3cd1a1083af23-21	特指问	多少钱呢？	价格:
627	73f1172413d34ebe92f3cd1a1083af23-23	正反问	有没有其他类似的手机	主屏尺寸:【其他】
628	757c753af16d47c68e4c754125c37701-1	特指问	有什么手机价钱比较高的	价格:【2000,2147483647】
629	757c753af16d47c68e4c754125c37701-3	陈述句	三星	品牌:【三星】
630	757c753af16d47c68e4c754125c37701-5	陈述句	6寸	主屏尺寸:【5.7,6.3】
631	757c753af16d47c68e4c754125c37701-7	陈述句	很高	后置摄像头像素:【495,2147483647】
632	757c753af16d47c68e4c754125c37701-9	特指问	多少钱	价格:
633	757c753af16d47c68e4c754125c37701-11	陈述句	太便宜了	价格:【 > 3094元】
634	757c753af16d47c68e4c754125c37701-13	特指问	多少钱	价格:
635	757c753af16d47c68e4c754125c37701-15	陈述句	要贵一点的	价格:【1799,2147483647】
636	757c753af16d47c68e4c754125c37701-17	特指问	多少钱	价格:
637	757c753af16d47c68e4c754125c37701-19	陈述句	要贵一点的	价格:【3049,2147483647】
638	757c753af16d47c68e4c754125c37701-21	特指问	多少钱	价格:
639	757c753af16d47c68e4c754125c37701-23	正反问	有没有4000以上的	价格:【4000,2147483647】
640	757c753af16d47c68e4c754125c37701-25	特指问	什么类型	手机类型:
641	757c753af16d47c68e4c754125c37701-29	特指问	什么手机类型	手机类型:
642	757c753af16d47c68e4c754125c37701-31	特指问	什么牌子	品牌:
643	757c753af16d47c68e4c754125c37701-33	特指问	什么型号	型号:
644	757c753af16d47c68e4c754125c37701-35	特指问	什么手机型号	型号:
645	757c753af16d47c68e4c754125c37701-37	特指问	屏幕多大	主屏尺寸:
646	757c753af16d47c68e4c754125c37701-43	陈述句	4000以上的手机	价格:【4000,2147483647】
647	757c753af16d47c68e4c754125c37701-45	陈述句	价钱	价格:【4000,2147483647】
648	757c753af16d47c68e4c754125c37701-47	特指问	多少钱	价格:
649	75917f7bb6b04239bb8791238952a288-1	陈述句	小辣椒LA3	品牌:【小辣椒】;型号:【LA3】
650	75917f7bb6b04239bb8791238952a288-3	特指问	多少钱	价格:
651	75917f7bb6b04239bb8791238952a288-5	特指问	屏幕多大	主屏尺寸:
652	75917f7bb6b04239bb8791238952a288-7	陈述句	摄像头像素	后置摄像头像素:
653	75917f7bb6b04239bb8791238952a288-9	是非问	人气高吗	人气:【高】
654	75917f7bb6b04239bb8791238952a288-11	是非问	质量好吗	手机质量:【好】
655	76923c83120a4be5bab58b00222531d2-1	陈述句	想买一部小米手机	品牌:【小米】
656	76923c83120a4be5bab58b00222531d2-3	陈述句	想要黑色的	颜色:【黑】
657	76923c83120a4be5bab58b00222531d2-5	特指问	ram多少	RAM容量
658	76923c83120a4be5bab58b00222531d2-7	陈述句	像素1200万以上的	后置摄像头像素:【1200,2147483647】
659	76923c83120a4be5bab58b00222531d2-9	陈述句	那就800万的吧	后置摄像头像素： 800万
660	76923c83120a4be5bab58b00222531d2-11	陈述句	后置	后置摄像头像素： 800万
661	76923c83120a4be5bab58b00222531d2-13	特指问	小米红米2的RAM容量多大	品牌:【小米】;型号:【红米】【2】;RAM容量: 
662	76923c83120a4be5bab58b00222531d2-15	特指问	小米红米2的内存多大	品牌:【小米】;型号:【红米】【2】;RAM容量: 
663	784c8ce3ce1749678d8e959307fc59df-1	陈述句	我要三星手机	品牌:【三星】
664	784c8ce3ce1749678d8e959307fc59df-3	陈述句	价格便宜的	价格:【0,2000】
665	784c8ce3ce1749678d8e959307fc59df-5	陈述句	大屏幕	主屏尺寸:【5,2147483647】
666	784c8ce3ce1749678d8e959307fc59df-7	陈述句	要黑色的	颜色:【黑】
667	784c8ce3ce1749678d8e959307fc59df-9	陈述句	无要求	后置摄像头像素：随便
668	7a23af2496474178abab3c3c1f579f0f-1	陈述句	我想买小米手机	品牌:【小米】
669	7a23af2496474178abab3c3c1f579f0f-3	陈述句	2500元左右	价格:【2000,3000】
670	7a23af2496474178abab3c3c1f579f0f-5	特指问	屏幕多大	主屏尺寸:
671	7a23af2496474178abab3c3c1f579f0f-7	是非问	是4核手机吗	CPU核数:【4,4】
672	7a23af2496474178abab3c3c1f579f0f-9	特指问	RAM多少	RAM容量:
673	7a23af2496474178abab3c3c1f579f0f-11	特指问	ROM呢	ROM容量:
674	7c230a720d3c4aba8c9f79eeaa06180b-3	陈述句	三星	品牌:【三星】
675	7c230a720d3c4aba8c9f79eeaa06180b-5	陈述句	2000以下	价格:【0,2000】
676	7c230a720d3c4aba8c9f79eeaa06180b-7	陈述句	4寸以上	主屏尺寸:【4,2147483647】
677	7c230a720d3c4aba8c9f79eeaa06180b-9	陈述句	500万以上	后置摄像头像素:【500,2147483647】
678	7c230a720d3c4aba8c9f79eeaa06180b-11	正反问	这款有没有白色的	颜色:【白】
679	7d2961909c464e73baee4a6374275104-1	陈述句	我要买小米的手机	品牌：小米
680	7d2961909c464e73baee4a6374275104-3	陈述句	我要小米手机	品牌：小米
681	7d2961909c464e73baee4a6374275104-5	陈述句	价位没有要求	价格:随便
682	7d2961909c464e73baee4a6374275104-7	陈述句	5.0寸	主屏尺寸:【4.75,5.25】
683	7d2961909c464e73baee4a6374275104-9	陈述句	800万像素以上	后置摄像头像素:【> 800万】
684	7d2961909c464e73baee4a6374275104-11	正反问	这款手机外观好不好看？	外观设计:【好】
685	7d2961909c464e73baee4a6374275104-13	特指问	这款手机外观设计怎样？	外观设计:
686	7d2961909c464e73baee4a6374275104-15	特指问	这款手机ROM容量是多少？	ROM容量:
687	7d2aaf0281b94965a86587b8fe81fb16-1	陈述句	前置摄像头像素高的手机	前置摄像头像素:【495,2147483647】
688	7d2aaf0281b94965a86587b8fe81fb16-3	陈述句	没有	品牌:【随便】
689	7d2aaf0281b94965a86587b8fe81fb16-5	陈述句	摄像头好的手机	前置摄像头像素:【495,2147483647】
690	7d2aaf0281b94965a86587b8fe81fb16-7	陈述句	小米吧	品牌:【小米】
691	7d2aaf0281b94965a86587b8fe81fb16-9	陈述句	2000左右	价格:【1600,2400】
692	7d2aaf0281b94965a86587b8fe81fb16-11	特指问	前置摄像头像素多少	前置摄像头像素:
693	7d2aaf0281b94965a86587b8fe81fb16-13	特指问	后置摄像头像素呢	后置摄像头像素:
694	7f03328a97d54a7cb0379350162900ca-1	陈述句	我想看下努比亚x6	品牌:【努比亚】;型号:【x6】
695	7f03328a97d54a7cb0379350162900ca-3	特指问	这款手机多少钱	价格:
696	7f03328a97d54a7cb0379350162900ca-5	特指问	屏幕多大	主屏尺寸:
697	7f03328a97d54a7cb0379350162900ca-7	特指问	摄像头像素是多少	后置摄像头像素:
698	7f03328a97d54a7cb0379350162900ca-9	陈述句	再看看华为G7-TL00	品牌:【华为】;型号:【G7-TL00】
699	7f03328a97d54a7cb0379350162900ca-11	特指问	价格是多少	价格:
700	7f03328a97d54a7cb0379350162900ca-13	特指问	屏幕多大	主屏尺寸:
701	7f03328a97d54a7cb0379350162900ca-15	特指问	待机时间多长	理论待机时间:
702	7f03328a97d54a7cb0379350162900ca-17	陈述句	华为GT-TL00	品牌:【华为】;型号:【GT-TL00】
703	7f03328a97d54a7cb0379350162900ca-19	陈述句	华为G7-TL00	品牌:【华为】;型号:【G7-TL00】
704	7f03328a97d54a7cb0379350162900ca-21	特指问	主屏分辨率多少	主屏分辨率:
705	7fcfe21cd3f3471ca43a2bd9b44475dc-1	陈述句	我很喜欢玩手机游戏	产品特点:【手游】
706	7fcfe21cd3f3471ca43a2bd9b44475dc-3	陈述句	我想要配置高的手机	手机部件：【高】
707	7fcfe21cd3f3471ca43a2bd9b44475dc-5	陈述句	没要求，只要配置高	品牌：随便；手机部件：高
708	7fcfe21cd3f3471ca43a2bd9b44475dc-7	陈述句	没要求	品牌：随便
709	7fcfe21cd3f3471ca43a2bd9b44475dc-9	陈述句	苹果吧	品牌:【苹果】
710	7fcfe21cd3f3471ca43a2bd9b44475dc-11	陈述句	多少钱都行	价格：随便
711	7fcfe21cd3f3471ca43a2bd9b44475dc-13	陈述句	我预算8000	价格：8000
712	7fcfe21cd3f3471ca43a2bd9b44475dc-15	特指问	配置多少？	手机部件:
713	7fcfe21cd3f3471ca43a2bd9b44475dc-17	特指问	后置摄像头像素多少？	后置摄像头像素
714	7fcfe21cd3f3471ca43a2bd9b44475dc-19	特指问	内存多少	RAM容量:
715	7fcfe21cd3f3471ca43a2bd9b44475dc-21	特指问	保修多少？	保修时间:
716	7fcfe21cd3f3471ca43a2bd9b44475dc-23	特指问	保修多长？	保修时间:
717	7fcfe21cd3f3471ca43a2bd9b44475dc-25	特指问	待机时间	理论待机时间:
718	7fcfe21cd3f3471ca43a2bd9b44475dc-27	是非问	有高配置的手机吗	手机部件：【高】
719	7fcfe21cd3f3471ca43a2bd9b44475dc-29	陈述句	人气	人气:【高】
720	7fcfe21cd3f3471ca43a2bd9b44475dc-31	特指问	什么颜色的？	颜色:
721	7fcfe21cd3f3471ca43a2bd9b44475dc-33	陈述句	我要金色的那款	颜色:【金】
722	7fcfe21cd3f3471ca43a2bd9b44475dc-35	陈述句	我买金色的那款	颜色:【金】
723	7fcfe21cd3f3471ca43a2bd9b44475dc-37	特指问	内存多少？	RAM容量:
724	7fcfe21cd3f3471ca43a2bd9b44475dc-41	陈述句	CPU频率	CPU频率:
725	7fcfe21cd3f3471ca43a2bd9b44475dc-43	特指问	保修多少？	保修时间:
726	83ae8e2845c4440e92932d14097ec9ec-1	陈述句	我想要3000元一下的手机，谢谢~	价格:【0,3000】
727	83ae8e2845c4440e92932d14097ec9ec-3	陈述句	我对品牌没有要求的	品牌:随便
728	83ae8e2845c4440e92932d14097ec9ec-5	陈述句	比ipone6 plus小一点吧	屏幕尺寸：【比Iphone 6p 小】
729	83ae8e2845c4440e92932d14097ec9ec-7	陈述句	那RAM容量是4G的呢？	RAM容量:【4G 】
730	83ae8e2845c4440e92932d14097ec9ec-13	陈述句	我希望有GPS功能的	导航：GPS 
731	83ae8e2845c4440e92932d14097ec9ec-15	陈述句	手掌大小可以了	屏幕尺寸：手掌大小
732	83ae8e2845c4440e92932d14097ec9ec-17	陈述句	之前那个吗？　我说得是RAM容量	RAM容量:
733	83ae8e2845c4440e92932d14097ec9ec-19	陈述句	这样啊，那你说说操作系统是 ＩＯＳ　的手机吧	操作系统:【IOS】
734	83ae8e2845c4440e92932d14097ec9ec-21	是非问	IOS没有吗	操作系统:【IOS】
735	83ae8e2845c4440e92932d14097ec9ec-23	是非问	IPONE都没有啊？	品牌:【苹果】;操作系统:【IOS】
736	83ae8e2845c4440e92932d14097ec9ec-25	是非问	这样吧 我想要这样的一台手机：1、价格小于3000元的，RAM内存为4G的，带有GPS功能的，操作系统是IOS的，请问有吗？	价格:【0,3000】;操作系统:【IOS】 ;RAM容量: 4G;主屏尺寸:【0.95,1.05】;基本功能: GPS
737	848b3c85194745b5acb148c241a23e23-3	特指问	前置摄像头像素高一点的手机有哪些	前置摄像头像素:【200,2147483647】
738	848b3c85194745b5acb148c241a23e23-5	陈述句	没有	品牌：随便
739	848b3c85194745b5acb148c241a23e23-7	陈述句	前置摄像头高、具有美颜功能的手机	前置摄像头像素:【495,2147483647】;手机特色: 美颜
740	848b3c85194745b5acb148c241a23e23-9	陈述句	都可以	后置摄像头像素:【0,2147483647】
741	848b3c85194745b5acb148c241a23e23-11	陈述句	苹果	主屏尺寸:【3.2,4.8】
742	848b3c85194745b5acb148c241a23e23-13	陈述句	三星	品牌:【三星】
743	848b3c85194745b5acb148c241a23e23-15	陈述句	华为	品牌:【华为】
744	848b3c85194745b5acb148c241a23e23-17	陈述句	3000元左右吧	价格:【2400,3600】
745	848b3c85194745b5acb148c241a23e23-19	是非问	请问这款手机支持WiFi热点吗？	WIFI热点:【支持】
746	86a418adf7bb4365894df5827497a4da-1	正反问	你这里有没有小米手机	品牌:【小米】
747	86a418adf7bb4365894df5827497a4da-3	正反问	有没有摄像头像素比较高的型号	后置摄像头像素:【495,2147483647】;型号:
748	86a418adf7bb4365894df5827497a4da-5	正反问	有没有摄像头像素比较大的	后置摄像头像素:【495,2147483647】;
749	86a418adf7bb4365894df5827497a4da-7	陈述句	2000左右的	价格:【1600,2400】
750	86a418adf7bb4365894df5827497a4da-9	特指问	前置摄像头像素怎么样	前置摄像头像素:
751	878be44066e642218e59cca73988861c-1	陈述句	我要买便宜一点的手机	价格:【0,2000】
752	878be44066e642218e59cca73988861c-3	陈述句	联想	品牌:【联想】
753	878be44066e642218e59cca73988861c-5	陈述句	4寸左右	主屏尺寸:【3.2,4.8】
754	878be44066e642218e59cca73988861c-7	陈述句	500万以上	后置摄像头像素:【500,2147483647】
755	878be44066e642218e59cca73988861c-9	特指问	它的价格是多少	价格:
756	878be44066e642218e59cca73988861c-11	特指问	像素呢	后置摄像头像素:
757	878be44066e642218e59cca73988861c-13	特指问	屏幕大小呢	主屏尺寸: 
758	8a0b78c0e58440ed88495b188a6e1b33-3	特指问	嗯，有什么自拍神器推荐吗？	产品特点：自拍
759	8a0b78c0e58440ed88495b188a6e1b33-5	特指问	有什么前置镜头像素高的相机吗？	前置摄像头像素:【495,2147483647】
760	8a0b78c0e58440ed88495b188a6e1b33-7	陈述句	三星	品牌:【三星】
761	8a0b78c0e58440ed88495b188a6e1b33-9	陈述句	2000	价格:【1900,2100】
762	8a0b78c0e58440ed88495b188a6e1b33-13	是非问	有自带美颜功能的吗？	拍摄特色：美颜
763	8aaf6f6e7cfd443bbebf0d0867dc1e52-1	陈述句	我想买苹果手机	品牌:【苹果】
764	8aaf6f6e7cfd443bbebf0d0867dc1e52-3	陈述句	5000元左右	价格:【4000,6000】
765	8aaf6f6e7cfd443bbebf0d0867dc1e52-5	陈述句	4.7寸左右	主屏尺寸:【3.76,5.64】
766	8aaf6f6e7cfd443bbebf0d0867dc1e52-7	陈述句	800万左右	后置摄像头像素:【640,960】
767	8aaf6f6e7cfd443bbebf0d0867dc1e52-9	特指问	价格是多少	价格:
768	8aaf6f6e7cfd443bbebf0d0867dc1e52-11	是非问	可以保修吗	保修政策:【保修】
769	8aaf6f6e7cfd443bbebf0d0867dc1e52-13	是非问	有赠品吗	赠品:
770	8aaf6f6e7cfd443bbebf0d0867dc1e52-15	特指问	主屏分辨率多少	主屏分辨率:
771	8cad4551380b488d9405cce791acd039-1	陈述句	我要一款4000元以上的手机	价格:【4000,2147483647】
772	8cad4551380b488d9405cce791acd039-3	陈述句	中兴	品牌:【中兴】
773	8cad4551380b488d9405cce791acd039-5	陈述句	HTC吧	品牌:【HTC】
774	8cad4551380b488d9405cce791acd039-7	特指问	它的价格是多少	价格
775	8cad4551380b488d9405cce791acd039-9	正反问	有没有一些更贵的手机	价格:【4399,2147483647】
776	8cad4551380b488d9405cce791acd039-11	特指问	这款手机型号是多少？	型号:
777	8cad4551380b488d9405cce791acd039-13	陈述句	我一定要4000元以上的手机	价格:【4000,2147483647】
778	8cad4551380b488d9405cce791acd039-15	陈述句	没有一款比HTCM9w价格更贵的手机	价格: 【>price(HTCM9w)】
779	8d8217563cfc42c8a99a7c86d74915a8-1	陈述句	我想买800万像素的手机	后置摄像头像素:【760,840】
780	8d8217563cfc42c8a99a7c86d74915a8-3	陈述句	LG	品牌:【LG】
781	8d8217563cfc42c8a99a7c86d74915a8-5	特指问	前置摄像头像素是多少	前置摄像头像素:
782	8d8217563cfc42c8a99a7c86d74915a8-7	特指问	后置摄像头呢	后置摄像头像素:
783	8d8217563cfc42c8a99a7c86d74915a8-9	特指问	CPU是多少核的	CPU核数
784	8d8217563cfc42c8a99a7c86d74915a8-11	陈述句	频率	CPU频率: 
785	8d8217563cfc42c8a99a7c86d74915a8-13	特指问	价格是多少	价格:
786	8e6b8f7899364d319cd1259589e8862e-3	正反问	你这里有没有苹果手机卖	品牌:【苹果】
787	8e6b8f7899364d319cd1259589e8862e-5	陈述句	我想要iphone6	品牌:【苹果】;型号:【iphone】【6】
788	8e6b8f7899364d319cd1259589e8862e-7	陈述句	型号	型号:【6】
789	8e6b8f7899364d319cd1259589e8862e-11	陈述句	我想要的是苹果牌子的手机	品牌:【苹果】
790	8e6b8f7899364d319cd1259589e8862e-13	陈述句	5寸左右	主屏尺寸:【4,6】
791	8e6b8f7899364d319cd1259589e8862e-15	陈述句	500万以上	后置摄像头像素:【500,2147483647】
792	8e9fe03ae8cd47b2b5a555191f0a6739-1	正反问	有没有4000以上的手机	价格： 【> 4000】
793	8e9fe03ae8cd47b2b5a555191f0a6739-5	陈述句	价格	价格:
794	8e9fe03ae8cd47b2b5a555191f0a6739-7	陈述句	没要求	品牌：随便
795	8e9fe03ae8cd47b2b5a555191f0a6739-9	正反问	有没有价格4000以上的手机？	价格:【4000,2147483647】
796	8e9fe03ae8cd47b2b5a555191f0a6739-11	陈述句	三星	品牌:【三星】
797	8e9fe03ae8cd47b2b5a555191f0a6739-13	陈述句	随便吧	屏幕尺寸：随便
798	8e9fe03ae8cd47b2b5a555191f0a6739-15	陈述句	越高越好咯	后置摄像头像素:【495,2147483647】
799	921f5db7304646e28c08a1f4695c3823-3	特指问	有什么三星的手机推荐吗	品牌:【三星】
800	921f5db7304646e28c08a1f4695c3823-5	是非问	价格有在2000左右的吗	价格:【1600,2400】
801	921f5db7304646e28c08a1f4695c3823-7	特指问	是哪一款呢	候选手机:【推荐】
802	921f5db7304646e28c08a1f4695c3823-9	是非问	三星2000块的手机有吗	品牌:【三星】;价格:【1900,2100】
803	921f5db7304646e28c08a1f4695c3823-11	陈述句	4寸	主屏尺寸: 4
804	921f5db7304646e28c08a1f4695c3823-13	陈述句	5.5寸吧	主屏尺寸:5.5
805	921f5db7304646e28c08a1f4695c3823-15	特指问	CPU核数是多少的	CPU核数:
806	921f5db7304646e28c08a1f4695c3823-17	特指问	刚刚说的那台手机CPU核数是多少呢	CPU核数:
807	92744315b9d14f3cbaa553b3b1148a96-3	是非问	可以介绍一些努比亚X6吗	品牌:【努比亚】;型号:【X6】
808	92744315b9d14f3cbaa553b3b1148a96-5	特指问	具体参数？	手机部件:
809	92744315b9d14f3cbaa553b3b1148a96-9	是非问	那你再介绍下 华为G7 -TL00好吗	品牌:【华为】;型号:【G7】【-TL00】;指令:【介绍】
810	92744315b9d14f3cbaa553b3b1148a96-11	特指问	那刚刚那个努比亚的 用户评价怎么样	品牌:【努比亚】;优点:;缺点:
811	92744315b9d14f3cbaa553b3b1148a96-13	陈述句	9000吧	价格:【8550,9450】
812	92744315b9d14f3cbaa553b3b1148a96-15	陈述句	2300吧	价格:【2185,2415】
813	92744315b9d14f3cbaa553b3b1148a96-17	陈述句	2000吧	价格:【1900,2100】
814	92744315b9d14f3cbaa553b3b1148a96-19	陈述句	2100真的	价格:【1995,2205】
815	92744315b9d14f3cbaa553b3b1148a96-21	陈述句	2300	价格:【2185,2415】
816	92744315b9d14f3cbaa553b3b1148a96-23	特指问	究竟多少可以	价格:【1600,2400】
817	92744315b9d14f3cbaa553b3b1148a96-25	陈述句	1499吧	价格:1499
818	9342378098b34c59b3a2d47765fabf9d-1	陈述句	我想买小米手机	品牌:【小米】
819	9342378098b34c59b3a2d47765fabf9d-3	陈述句	贵的	价格:【2000,2147483647】
820	9342378098b34c59b3a2d47765fabf9d-5	特指问	多少钱	价格:
821	9342378098b34c59b3a2d47765fabf9d-7	特指问	有什么优点	优点:
822	9342378098b34c59b3a2d47765fabf9d-9	特指问	多少寸	主屏尺寸:
823	9342378098b34c59b3a2d47765fabf9d-11	特指问	什么CPU类型	CPU频率: ;CPU型号:
824	9342378098b34c59b3a2d47765fabf9d-13	陈述句	型号	CPU型号
825	9342378098b34c59b3a2d47765fabf9d-15	陈述句	频率	CPU频率
826	9342378098b34c59b3a2d47765fabf9d-17	特指问	什么重量	手机重量:
827	9342378098b34c59b3a2d47765fabf9d-19	特指问	多重	手机重量:
828	9342378098b34c59b3a2d47765fabf9d-21	特指问	销量怎么样	销售量:
829	9342378098b34c59b3a2d47765fabf9d-23	是非问	比诺基亚好吗	品牌:【诺基亚】
830	9389684379a54a1a9e4a1d6488d71bf7-1	特指问	你觉得小辣椒LA3手机怎样	品牌:【小辣椒】;型号:【LA3】;优点:;缺点:
831	9389684379a54a1a9e4a1d6488d71bf7-3	是非问	这款手机受欢迎吗？	人气:【高】
832	9389684379a54a1a9e4a1d6488d71bf7-5	正反问	会不会畅销？	人气:【高】
833	9389684379a54a1a9e4a1d6488d71bf7-7	是非问	买这款手机的人多吗？	人气:【高】
834	9389684379a54a1a9e4a1d6488d71bf7-9	特指问	这款手机是什么操作系统的？	操作系统:
835	9389684379a54a1a9e4a1d6488d71bf7-11	是非问	用户体验好吗？》	优点:;缺点:
836	9389684379a54a1a9e4a1d6488d71bf7-13	特指问	这款手机多少钱	价格:
837	9389684379a54a1a9e4a1d6488d71bf7-15	特指问	理论通话时间是多长	理论通话时间
