Sentence_ID	Label	Sentence	Semantic_Info
8e6b8f7899364d319cd1259589e8862e-3	正反问	你这里有没有苹果手机卖	品牌:【苹果】
8e6b8f7899364d319cd1259589e8862e-5	陈述句	我想要iphone6	品牌:【苹果】;型号:【iphone】【6】
8e6b8f7899364d319cd1259589e8862e-7	陈述句	型号	型号:【6】
8e6b8f7899364d319cd1259589e8862e-11	陈述句	我想要的是苹果牌子的手机	品牌:【苹果】
8e6b8f7899364d319cd1259589e8862e-13	陈述句	5寸左右	主屏尺寸:【4,6】
8e6b8f7899364d319cd1259589e8862e-15	陈述句	500万以上	后置摄像头像素:【500,2147483647】
8e9fe03ae8cd47b2b5a555191f0a6739-1	正反问	有没有4000以上的手机	价格： 【> 4000】
8e9fe03ae8cd47b2b5a555191f0a6739-5	陈述句	价格	价格:
8e9fe03ae8cd47b2b5a555191f0a6739-7	陈述句	没要求	品牌：随便
8e9fe03ae8cd47b2b5a555191f0a6739-9	正反问	有没有价格4000以上的手机？	价格:【4000,2147483647】
8e9fe03ae8cd47b2b5a555191f0a6739-11	陈述句	三星	品牌:【三星】
8e9fe03ae8cd47b2b5a555191f0a6739-13	陈述句	随便吧	屏幕尺寸：随便
8e9fe03ae8cd47b2b5a555191f0a6739-15	陈述句	越高越好咯	后置摄像头像素:【495,2147483647】
92744315b9d14f3cbaa553b3b1148a96-3	是非问	可以介绍一些努比亚X6吗	品牌:【努比亚】;型号:【X6】
92744315b9d14f3cbaa553b3b1148a96-5	特指问	具体参数？	手机部件:
92744315b9d14f3cbaa553b3b1148a96-9	是非问	那你再介绍下 华为G7 -TL00好吗	品牌:【华为】;型号:【G7】【-TL00】;指令:【介绍】
92744315b9d14f3cbaa553b3b1148a96-11	特指问	那刚刚那个努比亚的 用户评价怎么样	品牌:【努比亚】;优点:;缺点:
92744315b9d14f3cbaa553b3b1148a96-13	陈述句	9000吧	价格:【8550,9450】
92744315b9d14f3cbaa553b3b1148a96-15	陈述句	2300吧	价格:【2185,2415】
92744315b9d14f3cbaa553b3b1148a96-17	陈述句	2000吧	价格:【1900,2100】
92744315b9d14f3cbaa553b3b1148a96-19	陈述句	2100真的	价格:【1995,2205】
92744315b9d14f3cbaa553b3b1148a96-21	陈述句	2300	价格:【2185,2415】
92744315b9d14f3cbaa553b3b1148a96-23	特指问	究竟多少可以	价格:【1600,2400】
92744315b9d14f3cbaa553b3b1148a96-25	陈述句	1499吧	价格:1499
9342378098b34c59b3a2d47765fabf9d-1	陈述句	我想买小米手机	品牌:【小米】
9342378098b34c59b3a2d47765fabf9d-3	陈述句	贵的	价格:【2000,2147483647】
9342378098b34c59b3a2d47765fabf9d-5	特指问	多少钱	价格:
9342378098b34c59b3a2d47765fabf9d-7	特指问	有什么优点	优点:
9342378098b34c59b3a2d47765fabf9d-9	特指问	多少寸	主屏尺寸:
9342378098b34c59b3a2d47765fabf9d-11	特指问	什么CPU类型	CPU频率: ;CPU型号:
9342378098b34c59b3a2d47765fabf9d-13	陈述句	型号	CPU型号
9342378098b34c59b3a2d47765fabf9d-15	陈述句	频率	CPU频率
9342378098b34c59b3a2d47765fabf9d-17	特指问	什么重量	手机重量:
9342378098b34c59b3a2d47765fabf9d-19	特指问	多重	手机重量:
9342378098b34c59b3a2d47765fabf9d-21	特指问	销量怎么样	销售量:
9342378098b34c59b3a2d47765fabf9d-23	是非问	比诺基亚好吗	品牌:【诺基亚】
942d69ffe8284a62945e4ddce08cf79c-1	陈述句	我要小米手机	品牌:【小米】
942d69ffe8284a62945e4ddce08cf79c-3	陈述句	价格方面没有要求	价格：随便
942d69ffe8284a62945e4ddce08cf79c-5	陈述句	5.0寸	主屏尺寸:【4.75,5.25】
942d69ffe8284a62945e4ddce08cf79c-7	陈述句	800万像素以上	后置摄像头像素:【800,2147483647】
942d69ffe8284a62945e4ddce08cf79c-11	特指问	这款手机ROM容量是多少	ROM容量:
942d69ffe8284a62945e4ddce08cf79c-13	特指问	它的ROM容量是多少？	ROM容量:
942d69ffe8284a62945e4ddce08cf79c-17	是非问	这款手机有GPS导航吗	GPS导航:
942d69ffe8284a62945e4ddce08cf79c-19	是非问	它有GPS吗？	GPS导航:
948d4f96966c4b5c9c25f99c79e89802-1	陈述句	华为	品牌:【华为】
948d4f96966c4b5c9c25f99c79e89802-3	陈述句	2000以上	价格:【2000,2147483647】
948d4f96966c4b5c9c25f99c79e89802-5	陈述句	4寸以下	主屏尺寸:【0,4】
948d4f96966c4b5c9c25f99c79e89802-7	陈述句	5寸以上吧	主屏尺寸:【5,2147483647】
948d4f96966c4b5c9c25f99c79e89802-9	陈述句	1000万以上	后置摄像头像素:【1000,2147483647】
948d4f96966c4b5c9c25f99c79e89802-11	正反问	有没有红色的	颜色:【红】
948d4f96966c4b5c9c25f99c79e89802-13	正反问	白色的呢	颜色:【白】
948d4f96966c4b5c9c25f99c79e89802-15	特指问	那这款手机有哪些颜色	颜色:
9509331ab5c2460395ce961c270a3567-1	正反问	有没有像素好一点的手机	后置摄像头像素：【200,2147483647】
9509331ab5c2460395ce961c270a3567-3	陈述句	品牌都可以，像素高一点就行	品牌：随便；后置摄像头像素：【200,2147483647】
9509331ab5c2460395ce961c270a3567-5	陈述句	想要买一部像素1300万以上的手机	后置摄像头像素:【1300,2147483647】
9509331ab5c2460395ce961c270a3567-7	陈述句	三星	品牌:【三星】
9509331ab5c2460395ce961c270a3567-9	陈述句	5000以下	价格:【0,5000】
9509331ab5c2460395ce961c270a3567-11	陈述句	4寸以上	主屏尺寸:【4,2147483647】
9509331ab5c2460395ce961c270a3567-13	特指问	这款手机ROM容量多大	ROM容量:
9509331ab5c2460395ce961c270a3567-15	特指问	RAM容量呢	RAM容量:
9688a7b3cb9c45fdaf7dd98fb73ca684-1	正反问	有没有三星手机	品牌:【三星】
9688a7b3cb9c45fdaf7dd98fb73ca684-3	陈述句	价钱不是问题，CPU核数哟4核以上的	价格:【随便】 ;CPU核数:【>4】
9688a7b3cb9c45fdaf7dd98fb73ca684-5	是非问	4.3的有吗	屏幕尺寸: 4.3
9688a7b3cb9c45fdaf7dd98fb73ca684-7	陈述句	那就4寸的	主屏尺寸:【3.8,4.2】
9688a7b3cb9c45fdaf7dd98fb73ca684-9	特指问	这款手机的电池容量多大	电池容量:
97354bd65a604cf5b8cf45f53bae607f-1	正反问	有没有一台手机，便宜又实惠	价格:【0,2000】
97354bd65a604cf5b8cf45f53bae607f-3	陈述句	诺基亚	品牌:【诺基亚】
97354bd65a604cf5b8cf45f53bae607f-5	陈述句	2	主屏尺寸:【2】
97354bd65a604cf5b8cf45f53bae607f-7	是非问	能介绍一下配置吗？	手机部件
97354bd65a604cf5b8cf45f53bae607f-9	陈述句	5	屏幕尺寸: 5.0
97354bd65a604cf5b8cf45f53bae607f-13	陈述句	拍照清晰	手机特色：拍照清晰
97354bd65a604cf5b8cf45f53bae607f-15	特指问	屏幕分辨率多少？	主屏分辨率:
97354bd65a604cf5b8cf45f53bae607f-17	陈述句	5	屏幕尺寸: 5.0
99cd632428c14b178790e6a79f793472-3	陈述句	我要买高配置手机	手机部件：高
99cd632428c14b178790e6a79f793472-5	陈述句	三星	品牌:【三星】
99cd632428c14b178790e6a79f793472-7	陈述句	2500左右	价格:【2000,3000】
99cd632428c14b178790e6a79f793472-9	陈述句	4.5寸以上	主屏尺寸:【4.5,2147483647】
99cd632428c14b178790e6a79f793472-11	特指问	它的RAM内存是多少	RAM容量:
99cd632428c14b178790e6a79f793472-13	特指问	它的CPU型号是什么	CPU型号
99cd632428c14b178790e6a79f793472-15	正反问	那它能不能保修	保修政策:
99cd632428c14b178790e6a79f793472-17	正反问	它的电池容量大不大	电池容量: ;
9d0e0b15a53a4c8c810c6009226a05b6-1	陈述句	小米手机	品牌:【小米】
9d0e0b15a53a4c8c810c6009226a05b6-3	陈述句	3000元左右的	价格:【2400,3600】
9d0e0b15a53a4c8c810c6009226a05b6-5	特指问	这部手机的主频是多少呢	CPU频率:
9d0e0b15a53a4c8c810c6009226a05b6-7	是非问	支持重力感应吗？	感应器类型:【重力】
9d0e0b15a53a4c8c810c6009226a05b6-9	是非问	能问一下这部手机的最大支持扩展容量是多少	最大拓展内存
9d0e0b15a53a4c8c810c6009226a05b6-11	陈述句	后置摄像头像素	后置摄像头像素
9e6cc8186c7349b1830cdfa39909a9af-3	陈述句	三星的吧	品牌:【三星】
9e6cc8186c7349b1830cdfa39909a9af-5	陈述句	4000元以上的	价格:【4000,2147483647】
9e6cc8186c7349b1830cdfa39909a9af-7	陈述句	5寸	主屏尺寸:【4.75,5.25】
9e6cc8186c7349b1830cdfa39909a9af-11	陈述句	就刚才三星那一部吧	品牌:【三星】
9eae7a8536394d359ba8f22704145b6b-1	陈述句	我要玩游戏的手机	产品特点：【手游】
9eae7a8536394d359ba8f22704145b6b-3	陈述句	三星	品牌:【三星】
9eae7a8536394d359ba8f22704145b6b-5	陈述句	贵一点	价格:【2000,2147483647】
9eae7a8536394d359ba8f22704145b6b-7	陈述句	大一点	主屏尺寸:【5,2147483647】
9eae7a8536394d359ba8f22704145b6b-9	陈述句	都可以	后置摄像头像素:随便
9eae7a8536394d359ba8f22704145b6b-11	特指问	多少钱	价格:
9eae7a8536394d359ba8f22704145b6b-13	是非问	可以顺畅的玩游戏吗	产品特点：【手游】
a3cdd01eb13a4e569b7843e90d37bcb6-1	陈述句	小辣椒LA3	品牌:【小辣椒】;型号:【LA3】
a3cdd01eb13a4e569b7843e90d37bcb6-5	特指问	什么操作系统的	操作系统:
a3cdd01eb13a4e569b7843e90d37bcb6-7	正反问	有没有白色的	颜色:【白】
a3cdd01eb13a4e569b7843e90d37bcb6-9	特指问	那有哪些颜色	颜色:
a3cdd01eb13a4e569b7843e90d37bcb6-11	特指问	内存多大	RAM容量:
a6aa9b5ee2e647b0b9c701545fee50be-3	陈述句	这个没什么要求	品牌：随便
a6aa9b5ee2e647b0b9c701545fee50be-5	陈述句	三星吧	品牌:【三星】
a6aa9b5ee2e647b0b9c701545fee50be-7	陈述句	1500以下的	价格:【0,1500】
a6aa9b5ee2e647b0b9c701545fee50be-9	陈述句	5寸以上的	主屏尺寸:【5,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-11	陈述句	500万以上	后置摄像头像素:【500,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-13	正反问	有没有其他的推荐	候选手机:【其他】
a6aa9b5ee2e647b0b9c701545fee50be-15	正反问	有没有其他符合要求的手机	候选手机:【其他】
a6aa9b5ee2e647b0b9c701545fee50be-17	陈述句	800万以下的	后置摄像头像素:【0,800】
a6aa9b5ee2e647b0b9c701545fee50be-19	特指问	它的具体价格是多少	价格:
a6aa9b5ee2e647b0b9c701545fee50be-21	正反问	有没有贵一点的手机	价格:【699,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-23	特指问	1000万像素以上的手机有哪些	后置摄像头像素:【1000,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-25	特指问	这部手机销量如何	平均月销量:
a6aa9b5ee2e647b0b9c701545fee50be-27	是非问	能换个品牌吗	品牌：其他
a6aa9b5ee2e647b0b9c701545fee50be-29	正反问	华为行不行	品牌:【华为】
a6aa9b5ee2e647b0b9c701545fee50be-31	特指问	华为5寸以上的手机有哪些	品牌:【华为】;主屏尺寸:【5,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-33	特指问	价格多少	价格:
a6aa9b5ee2e647b0b9c701545fee50be-35	正反问	有没有1500元以下的	价格:【0,1500】
a6aa9b5ee2e647b0b9c701545fee50be-37	特指问	什么品牌	品牌:
a6aa9b5ee2e647b0b9c701545fee50be-41	陈述句	太贵了	价格:【 < 1999】
a6aa9b5ee2e647b0b9c701545fee50be-43	特指问	价格多少	价格:
a6aa9b5ee2e647b0b9c701545fee50be-45	正反问	便宜点的有没有	价格:【0,2299】
a6aa9b5ee2e647b0b9c701545fee50be-47	特指问	联想5寸以上的手机有哪些	品牌:【联想】;主屏尺寸:【5,2147483647】
a6aa9b5ee2e647b0b9c701545fee50be-49	特指问	多少钱	价格:
a6aa9b5ee2e647b0b9c701545fee50be-51	特指问	像素多少	后置摄像头像素:
a85f30b98bd04df3ae387f99b7e9690d-1	正反问	有没有屏幕大而且比较便宜的手机	主屏尺寸:【5,2147483647】;价格:【0,2000】
a85f30b98bd04df3ae387f99b7e9690d-3	正反问	有没有屏幕比较大的手机	主屏尺寸:【5,2147483647】
a85f30b98bd04df3ae387f99b7e9690d-5	陈述句	这个随便	品牌：随便
a85f30b98bd04df3ae387f99b7e9690d-7	陈述句	小米的	品牌:【小米】
a85f30b98bd04df3ae387f99b7e9690d-9	陈述句	200万以上	后置摄像头像素:【200,2147483647】
a85f30b98bd04df3ae387f99b7e9690d-11	特指问	多少钱	价格:
a85f30b98bd04df3ae387f99b7e9690d-13	特指问	有什么颜色的吗	颜色:
a85f30b98bd04df3ae387f99b7e9690d-15	正反问	有没有黑色的	颜色:【黑】
a8ffde2d01674cba9763e4ff5de13d3b-1	是非问	小米手机有吗	品牌:【小米】
a8ffde2d01674cba9763e4ff5de13d3b-3	特指问	小米手机屏幕最大是多少	品牌:【小米】;主屏尺寸:【最大】
a8ffde2d01674cba9763e4ff5de13d3b-5	特指问	这款型号是什么	型号:
a8ffde2d01674cba9763e4ff5de13d3b-7	是非问	有小米4吗	主屏尺寸:【小】【3.8,4.2】
a8ffde2d01674cba9763e4ff5de13d3b-9	陈述句	5.7寸的吧	主屏尺寸:【5.415,5.985】
a8ffde2d01674cba9763e4ff5de13d3b-13	陈述句	小米	品牌:【小米】
a8ffde2d01674cba9763e4ff5de13d3b-17	陈述句	5寸屏幕的	主屏尺寸:【4.75,5.25】
a8ffde2d01674cba9763e4ff5de13d3b-19	陈述句	5000以下	主屏尺寸:【0,5000】
a8ffde2d01674cba9763e4ff5de13d3b-21	陈述句	5000以下	价格:【0,5000】
a8ffde2d01674cba9763e4ff5de13d3b-23	陈述句	800万以上	后置摄像头像素:【800,2147483647】
a8ffde2d01674cba9763e4ff5de13d3b-25	特指问	这款电池多大	电池大小:
a8ffde2d01674cba9763e4ff5de13d3b-27	特指问	质保呢	保修时间:
ad763ccf56b249ac81081f655c99cef4-1	正反问	有没有小辣椒手机	品牌:【小辣椒】
ad763ccf56b249ac81081f655c99cef4-3	特指问	有什么型号	型号:
ad763ccf56b249ac81081f655c99cef4-5	特指问	小辣椒la3怎么样	品牌:【小辣椒】;型号:【la3】
ad763ccf56b249ac81081f655c99cef4-7	特指问	多少钱	价格:
ad763ccf56b249ac81081f655c99cef4-9	陈述句	贵一点	价格: 1799
ad763ccf56b249ac81081f655c99cef4-11	陈述句	我想要la3	型号:【la3】
ad763ccf56b249ac81081f655c99cef4-13	特指问	多少钱	价格:
b12a58dee5ca4cc98f3a65ace2752e8f-1	陈述句	我要小米手机	品牌:【小米】
b12a58dee5ca4cc98f3a65ace2752e8f-3	陈述句	3000	价格:【2850,3150】
b12a58dee5ca4cc98f3a65ace2752e8f-5	陈述句	2786	价格:【2646.7,2925.3】
b12a58dee5ca4cc98f3a65ace2752e8f-7	陈述句	颜色	颜色:
b12a58dee5ca4cc98f3a65ace2752e8f-9	陈述句	内存	RAM容量:
b12a58dee5ca4cc98f3a65ace2752e8f-11	陈述句	屏幕尺寸	主屏尺寸:
b12a58dee5ca4cc98f3a65ace2752e8f-13	陈述句	蓝牙传输	蓝牙传输:
b12a58dee5ca4cc98f3a65ace2752e8f-15	陈述句	GPS导航	GPS导航:
b12a58dee5ca4cc98f3a65ace2752e8f-17	陈述句	电池类型	电池类型:
b12a58dee5ca4cc98f3a65ace2752e8f-19	陈述句	质保时间	保修时间:
b12a58dee5ca4cc98f3a65ace2752e8f-21	陈述句	赠品	赠品:
b13ab7995108492c996ee97f4c98e400-1	陈述句	我想买一部三星手机	品牌:【三星】
b13ab7995108492c996ee97f4c98e400-3	正反问	你这里有没有N9106W型号的	型号:【N9106W】
b13ab7995108492c996ee97f4c98e400-5	特指问	多少钱	价格:
b13ab7995108492c996ee97f4c98e400-7	陈述句	5000元左右	价格:【4000,6000】
b13ab7995108492c996ee97f4c98e400-9	陈述句	大概5寸就行	主屏尺寸:【4,6】
b13ab7995108492c996ee97f4c98e400-11	陈述句	至少800万吧	后置摄像头像素:【800,2147483647】
b13ab7995108492c996ee97f4c98e400-13	特指问	这部多少钱	价格:
b246615de3844bd5ba722840548d44df-3	陈述句	三星	品牌:【三星】
b246615de3844bd5ba722840548d44df-5	陈述句	2400左右	价格:【1920,2880】
b246615de3844bd5ba722840548d44df-7	陈述句	5寸	主屏尺寸:【4.75,5.25】
b246615de3844bd5ba722840548d44df-9	陈述句	1000万以上	后置摄像头像素:【1000,2147483647】
b246615de3844bd5ba722840548d44df-11	特指问	前置摄像头是多少	前置摄像头像素:
b246615de3844bd5ba722840548d44df-13	特指问	后置摄像头呢	后置摄像头像素:
b246615de3844bd5ba722840548d44df-15	特指问	屏幕多大	主屏尺寸:
b246615de3844bd5ba722840548d44df-17	特指问	多少钱	价格:
b2d36ef7c54c473f90e77507972e65b8-1	特指问	有什么1500以下的手机介绍	价格:【0,1500】
b2d36ef7c54c473f90e77507972e65b8-3	陈述句	价格	价格:【0,1500】
b2d36ef7c54c473f90e77507972e65b8-5	特指问	有什么品牌推荐	品牌
b2d36ef7c54c473f90e77507972e65b8-7	陈述句	优思	手机品牌：优思
b2d36ef7c54c473f90e77507972e65b8-11	陈述句	1500元以下的	价格:【0,1500】
b2d36ef7c54c473f90e77507972e65b8-13	陈述句	4.3英寸	主屏尺寸:【4.085,4.515】
b2e2888fa13a46eaa837afdbaaecf1b4-1	陈述句	想要部便宜手机	价格:【0,2000】
b2e2888fa13a46eaa837afdbaaecf1b4-3	陈述句	金立吧	品牌:【金立】
b2e2888fa13a46eaa837afdbaaecf1b4-5	特指问	有什么优势？	优点:
b2e2888fa13a46eaa837afdbaaecf1b4-9	特指问	这款手机价格如何？	价格：
b2e2888fa13a46eaa837afdbaaecf1b4-11	陈述句	还是有点贵	价格:【2000,2147483647】
b2e2888fa13a46eaa837afdbaaecf1b4-15	特指问	价格多少	价格：
b2e2888fa13a46eaa837afdbaaecf1b4-17	陈述句	怎么越来越贵了	价格:【2000,2147483647】
b2e2888fa13a46eaa837afdbaaecf1b4-19	正反问	真的 能不能便宜点啊	价格:【0,2000】
b2e2888fa13a46eaa837afdbaaecf1b4-21	陈述句	便宜的	价格:【0,2000】
b2e2888fa13a46eaa837afdbaaecf1b4-23	特指问	这个多少钱？	价格：
b2e2888fa13a46eaa837afdbaaecf1b4-25	正反问	有没有1000以下的	价格:【0,1000】
b2e2888fa13a46eaa837afdbaaecf1b4-27	陈述句	再低一点的？	价格:【0,999】
b2e2888fa13a46eaa837afdbaaecf1b4-29	正反问	900一下的有没有	价格:【0,900】
b2e2888fa13a46eaa837afdbaaecf1b4-31	陈述句	800以下	价格:【0,800】
b2e2888fa13a46eaa837afdbaaecf1b4-33	陈述句	899啥别说了，	价格:【0,899】
b3438fa98890497cb174aebfc9ae809c-3	陈述句	性能得高的手机	性能得分:【高】
b3438fa98890497cb174aebfc9ae809c-5	陈述句	三星吧	品牌:【三星】
b3438fa98890497cb174aebfc9ae809c-7	陈述句	7000元以上	价格:【7000,2147483647】
b3438fa98890497cb174aebfc9ae809c-9	特指问	多少像素	后置摄像头像素: ;前置摄像头像素: ;主屏分辨率:
b3438fa98890497cb174aebfc9ae809c-11	陈述句	后置摄像头像素	后置摄像头像素: 
b3438fa98890497cb174aebfc9ae809c-13	陈述句	就是价格有点贵	价格:【0,7000】
b3438fa98890497cb174aebfc9ae809c-15	陈述句	5寸	主屏尺寸:【4.75,5.25】
b3438fa98890497cb174aebfc9ae809c-17	陈述句	1300万	后置摄像头像素:【1235,1365】
b3438fa98890497cb174aebfc9ae809c-21	特指问	多少钱呢	价格:
b445e5ee03f8425e99faece9ce50e102-1	陈述句	便宜的	价格:【0,2000】
b445e5ee03f8425e99faece9ce50e102-3	特指问	哪个品牌手机比较便宜	价格:【0,2000】;品牌:
b445e5ee03f8425e99faece9ce50e102-7	陈述句	4寸	主屏尺寸:【3.8,4.2】
b445e5ee03f8425e99faece9ce50e102-9	陈述句	200	主屏尺寸:【190,210】
b445e5ee03f8425e99faece9ce50e102-11	陈述句	8寸	主屏尺寸:【3.2,4.8】
b445e5ee03f8425e99faece9ce50e102-13	特指问	哪个品牌手机比较便宜	价格:【0,2000】;品牌:
b445e5ee03f8425e99faece9ce50e102-15	特指问	那它屏幕多大	主屏尺寸:
b445e5ee03f8425e99faece9ce50e102-17	陈述句	CPU核数嗯	CPU核数
b445e5ee03f8425e99faece9ce50e102-19	陈述句	摄像头像素呢	后置摄像头像素:
b445e5ee03f8425e99faece9ce50e102-21	是非问	人气高吗	人气:【高】
b6369315489b4d6da0a748f4972934b6-3	正反问	你这里有没有小米的手机	品牌:【小米】
b6369315489b4d6da0a748f4972934b6-5	特指问	有什么型号的	型号:
b6369315489b4d6da0a748f4972934b6-7	特指问	红米1s多少钱	型号:【红米】;型号:【1s】;价格:
b6369315489b4d6da0a748f4972934b6-9	特指问	小米红米1s多少钱	品牌:【小米】;型号:【红米】【1s】;价格:
b6369315489b4d6da0a748f4972934b6-11	特指问	那么小米红米Note多少钱	品牌:【小米】;型号:【红米】【Note】;价格:
b6369315489b4d6da0a748f4972934b6-13	是非问	有2000元左右的吗	价格:【1600,2400】
b6369315489b4d6da0a748f4972934b6-15	特指问	是什么型号的	型号:
b6369315489b4d6da0a748f4972934b6-17	特指问	小米4屏幕有多大	屏幕尺寸: ;品牌:【小米】型号:【4】
b6369315489b4d6da0a748f4972934b6-19	是非问	是Android系统吗	操作系统:【Android】
bcc381e276ae4ba89cad84d44dbda46e-1	正反问	有没有便宜一点的手机	价格:【0,2000】
bcc381e276ae4ba89cad84d44dbda46e-3	特指问	那有什么品牌介绍	品牌:
bcc381e276ae4ba89cad84d44dbda46e-5	陈述句	小辣椒	品牌:【小辣椒】
bcc381e276ae4ba89cad84d44dbda46e-7	陈述句	4.3英寸	主屏尺寸:【4.085,4.515】
bcc381e276ae4ba89cad84d44dbda46e-9	陈述句	5.0英寸吧	主屏尺寸:【4.75,5.25】
be40049e78ec49438eb6b596e84f58d6-3	陈述句	三星	品牌:【三星】
be40049e78ec49438eb6b596e84f58d6-7	陈述句	我很喜欢玩游戏，所以想要一台配置高的手机	产品特点:【手游】;手机部件:【高】
be40049e78ec49438eb6b596e84f58d6-9	陈述句	手机配置	手机部件
be40049e78ec49438eb6b596e84f58d6-11	陈述句	我想买一台配置高的手机	手机部件:【高】
be40049e78ec49438eb6b596e84f58d6-13	陈述句	4000以下	价格:【0,4000】
be40049e78ec49438eb6b596e84f58d6-15	陈述句	5寸左右吧	主屏尺寸:【4,6】
bf84beb8e16f4d5a8308c7f578ce4aa3-3	正反问	有没有2500元左右的手机	价格:【2000,3000】
bf84beb8e16f4d5a8308c7f578ce4aa3-5	陈述句	三星	品牌:【三星】
bf84beb8e16f4d5a8308c7f578ce4aa3-7	陈述句	4.7寸左右	主屏尺寸:【3.76,5.64】
bf84beb8e16f4d5a8308c7f578ce4aa3-9	陈述句	800万以上	后置摄像头像素:【800,2147483647】
bf84beb8e16f4d5a8308c7f578ce4aa3-11	是非问	是4G的吗	网络制式:【4G】
bf84beb8e16f4d5a8308c7f578ce4aa3-13	是非问	是4核手机吗	CPU核数:【4,4】
bf84beb8e16f4d5a8308c7f578ce4aa3-15	是非问	操作系统是安卓的吗	操作系统:【安卓】
bf84beb8e16f4d5a8308c7f578ce4aa3-19	陈述句	我想要4G的手机	RAM容量:【3686,4505】;最大拓展容量:【3686,4505】;ROM容量:【3,4】;型号:【4G】;网络制式:【4G】
bf84beb8e16f4d5a8308c7f578ce4aa3-21	陈述句	4G网络	网络制式:【4G】
bf84beb8e16f4d5a8308c7f578ce4aa3-23	特指问	是什么操作系统	操作系统:
bf84beb8e16f4d5a8308c7f578ce4aa3-25	特指问	价格是多少	价格:
bf89f3ba53e0406c8f1f1af314f5de54-1	特指问	小米有什么手机	品牌:【小米】
bf89f3ba53e0406c8f1f1af314f5de54-3	陈述句	2000左右	价格:【1600,2400】
bf89f3ba53e0406c8f1f1af314f5de54-7	陈述句	那就小米4	品牌：【小米】；型号：【4】
c27422b9b8ad44c290b227e624dcd88b-5	陈述句	华为	品牌:【华为】
c27422b9b8ad44c290b227e624dcd88b-7	陈述句	2000左右吧	价格:【1600,2400】
c27422b9b8ad44c290b227e624dcd88b-9	陈述句	4寸到5寸	主屏尺寸:【4，5】
c27422b9b8ad44c290b227e624dcd88b-11	陈述句	小于5寸的	主屏尺寸:【0,5】
c32230208e7b4a9f854e579a440264e9-3	陈述句	我要苹果手机	品牌:【苹果】
c32230208e7b4a9f854e579a440264e9-5	陈述句	都可以	价格:【随便】
c32230208e7b4a9f854e579a440264e9-7	陈述句	大一点	主屏尺寸:【5,2147483647】
c32230208e7b4a9f854e579a440264e9-9	特指问	多少钱	价格:
c32230208e7b4a9f854e579a440264e9-11	特指问	屏幕多大	主屏尺寸:
c399eeac825a46f5b52023f8897e624e-1	陈述句	我想买一台手机，性价比高的	性价比得分:【47.210300429184549356223175966,2147483647】
c399eeac825a46f5b52023f8897e624e-3	陈述句	三星	品牌:【三星】
c399eeac825a46f5b52023f8897e624e-5	陈述句	1900	价格:【1805,1995】
c399eeac825a46f5b52023f8897e624e-7	陈述句	我想要价格高一点的	价格:【2000,2147483647】
c399eeac825a46f5b52023f8897e624e-9	陈述句	469	价格:【445.55,492.45】
c51bde3c884c4416afdc9f0a302dbb50-5	陈述句	联想	品牌:【联想】
c51bde3c884c4416afdc9f0a302dbb50-7	陈述句	500元左右	价格:【400,600】
c51bde3c884c4416afdc9f0a302dbb50-9	陈述句	5寸	主屏尺寸:【4.75,5.25】
c51bde3c884c4416afdc9f0a302dbb50-13	陈述句	游戏手机	产品特点：【游戏】
c51bde3c884c4416afdc9f0a302dbb50-15	特指问	有哪些品牌	品牌:
c51bde3c884c4416afdc9f0a302dbb50-17	特指问	夏朗有什么型号的	型号:
c51bde3c884c4416afdc9f0a302dbb50-19	特指问	NX5多少钱	型号:【NX5】;价格:
c51bde3c884c4416afdc9f0a302dbb50-21	正反问	有没有更便宜点的	价格:【0,2000】
c51bde3c884c4416afdc9f0a302dbb50-25	陈述句	1300	后置摄像头像素:【1300】
c51bde3c884c4416afdc9f0a302dbb50-27	特指问	三星9082C多少钱？	品牌:【三星】;型号:【9082C】;价格:
c51bde3c884c4416afdc9f0a302dbb50-33	特指问	请问这款手机的屏幕多大	主屏尺寸:
cb61309853224335902a9f6ecddd18d9-3	陈述句	随便	品牌:【随便】
cb61309853224335902a9f6ecddd18d9-5	陈述句	5寸主屏	主屏尺寸:【4.75,5.25】
cb61309853224335902a9f6ecddd18d9-7	陈述句	5寸	主屏尺寸:【4.75,5.25】
cb61309853224335902a9f6ecddd18d9-11	特指问	有什么品牌	品牌:
cb61309853224335902a9f6ecddd18d9-13	陈述句	华为	品牌:【华为】
cb61309853224335902a9f6ecddd18d9-15	陈述句	2000以下	价格:【0,2000】
cb61309853224335902a9f6ecddd18d9-17	陈述句	1000万左右	后置摄像头像素:【800,1200】
cb61309853224335902a9f6ecddd18d9-19	特指问	像素是多少	后置摄像头像素:
cb61309853224335902a9f6ecddd18d9-21	特指问	这款手机的型号是什么	型号:
cb61309853224335902a9f6ecddd18d9-23	是非问	还有其他吗	候选手机:【其他】
cd79585b42754ea7a5242ed00bb9f382-1	正反问	有没有价钱便宜一点的手机	价格:【0,2000】
cd79585b42754ea7a5242ed00bb9f382-3	特指问	289元是哪款手机	价格:【274.55,303.45】
cd79585b42754ea7a5242ed00bb9f382-7	陈述句	价钱便宜点就行	价格:【0,274】
